,precision,recall,f1-score,support
0,0.42660550458715596,0.5740740740740741,0.48947368421052634,162.0
1,0.3445378151260504,0.25308641975308643,0.2918149466192171,162.0
2,0.2857142857142857,0.14965986394557823,0.19642857142857142,147.0
3,0.32234432234432236,0.6197183098591549,0.42409638554216866,142.0
4,0.3157894736842105,0.12949640287769784,0.1836734693877551,139.0
5,0.525,0.5915492957746479,0.5562913907284768,142.0
6,0.32575757575757575,0.2866666666666667,0.3049645390070922,150.0
7,0.32972972972972975,0.39869281045751637,0.3609467455621302,153.0
8,0.2925170068027211,0.2529411764705882,0.27129337539432175,170.0
9,0.4166666666666667,0.41353383458646614,0.41509433962264153,133.0
accuracy,,,,0.36533333333333334
macro avg,0.35846623804127187,0.3669418854465477,0.3494077447502901,1500.0
weighted avg,0.3570664608293018,0.36533333333333334,0.3483242590524426,1500.0
