,precision,recall,f1-score,support
0,0.4954545454545455,0.6728395061728395,0.5706806282722513,162.0
1,0.5095541401273885,0.49382716049382713,0.5015673981191222,162.0
2,0.38620689655172413,0.38095238095238093,0.3835616438356164,147.0
3,0.32075471698113206,0.11971830985915492,0.17435897435897435,142.0
4,0.3161290322580645,0.35251798561151076,0.3333333333333333,139.0
5,0.21649484536082475,0.29577464788732394,0.25,142.0
6,0.37037037037037035,0.3333333333333333,0.3508771929824561,150.0
7,0.3130434782608696,0.23529411764705882,0.26865671641791045,153.0
8,0.25842696629213485,0.27058823529411763,0.26436781609195403,170.0
9,0.30405405405405406,0.3383458646616541,0.3202846975088968,133.0
accuracy,,,,0.35333333333333333
macro avg,0.3490489045711108,0.3493191541913201,0.3417688400920515,1500.0
weighted avg,0.3517587835880842,0.35333333333333333,0.34530433311678,1500.0
