,precision,recall,f1-score,support
0,0.4642857142857143,0.6933333333333334,0.5561497326203209,150.0
1,0.3525641025641026,0.3548387096774194,0.3536977491961415,155.0
2,0.20512820512820512,0.10256410256410256,0.13675213675213677,156.0
3,0.4125,0.42038216560509556,0.416403785488959,157.0
4,0.44047619047619047,0.25,0.31896551724137934,148.0
5,0.5189873417721519,0.2789115646258503,0.36283185840707965,147.0
6,0.29017857142857145,0.4482758620689655,0.3523035230352303,145.0
7,0.3177570093457944,0.4503311258278146,0.3726027397260274,151.0
8,0.3068181818181818,0.17880794701986755,0.22594142259414227,151.0
9,0.40414507772020725,0.5571428571428572,0.46846846846846846,140.0
accuracy,,,,0.37133333333333335
macro avg,0.3712840394539119,0.37345876678653056,0.35641169335298856,1500.0
weighted avg,0.37033431071667183,0.37133333333333335,0.3550315222314363,1500.0
