,precision,recall,f1-score,support
0,0.16176470588235295,0.15942028985507245,0.16058394160583941,138.0
1,0.16483516483516483,0.21428571428571427,0.18633540372670807,140.0
2,0.18791946308724833,0.18421052631578946,0.18604651162790697,152.0
3,0.10576923076923077,0.06918238993710692,0.08365019011406843,159.0
4,0.15615615615615616,0.37142857142857144,0.21987315010570824,140.0
5,0.0,0.0,0.0,144.0
6,0.125,0.07746478873239436,0.09565217391304348,142.0
7,0.1511111111111111,0.20238095238095238,0.17302798982188294,168.0
8,0.11931818181818182,0.12574850299401197,0.12244897959183673,167.0
9,0.1,0.06,0.075,150.0
accuracy,,,,0.14533333333333334
macro avg,0.1271874013659446,0.14641217359296133,0.1302618340506994,1500.0
weighted avg,0.12713745564161474,0.14533333333333334,0.12997301470085876,1500.0
