,precision,recall,f1-score,support
0,0.3029197080291971,0.6287878787878788,0.4088669950738917,132.0
1,0.33879781420765026,0.42758620689655175,0.3780487804878048,145.0
2,0.4789915966386555,0.36538461538461536,0.4145454545454545,156.0
3,0.5737704918032787,0.47619047619047616,0.520446096654275,147.0
4,0.24,0.07947019867549669,0.11940298507462686,151.0
5,0.40860215053763443,0.5100671140939598,0.45373134328358217,149.0
6,0.5147058823529411,0.21084337349397592,0.29914529914529914,166.0
7,0.35384615384615387,0.3087248322147651,0.32974910394265233,149.0
8,0.38323353293413176,0.4,0.3914373088685016,160.0
9,0.4975124378109453,0.6896551724137931,0.5780346820809249,145.0
accuracy,,,,0.4033333333333333
macro avg,0.4092379768160589,0.40967098681515124,0.38934080491570133,1500.0
weighted avg,0.4112804523109975,0.4033333333333333,0.38722249266636427,1500.0
