,precision,recall,f1-score,support
0,0.32727272727272727,0.6818181818181818,0.44226044226044225,132.0
1,0.3375,0.3724137931034483,0.3540983606557378,145.0
2,0.4583333333333333,0.3525641025641026,0.39855072463768115,156.0
3,0.525974025974026,0.5510204081632653,0.5382059800664452,147.0
4,0.37254901960784315,0.12582781456953643,0.18811881188118815,151.0
5,0.3977272727272727,0.4697986577181208,0.4307692307692308,149.0
6,0.4861111111111111,0.21084337349397592,0.29411764705882354,166.0
7,0.36153846153846153,0.31543624161073824,0.33691756272401435,149.0
8,0.3743016759776536,0.41875,0.39528023598820067,160.0
9,0.5191256830601093,0.6551724137931034,0.5792682926829268,145.0
accuracy,,,,0.4086666666666667
macro avg,0.41604333106025376,0.41536449868344727,0.39575872887246905,1500.0
weighted avg,0.4174647432194303,0.4086666666666667,0.39324425014677344,1500.0
