,precision,recall,f1-score,support
0,0.0,0.0,0.0,162.0
1,0.36363636363636365,0.2222222222222222,0.27586206896551724,162.0
2,0.3160621761658031,0.41496598639455784,0.3588235294117647,147.0
3,0.3765182186234818,0.6549295774647887,0.4781491002570694,142.0
4,0.21359223300970873,0.31654676258992803,0.25507246376811593,139.0
5,0.4358974358974359,0.23943661971830985,0.3090909090909091,142.0
6,0.46632124352331605,0.6,0.5247813411078717,150.0
7,0.16,0.0784313725490196,0.10526315789473684,153.0
8,0.345679012345679,0.16470588235294117,0.22310756972111553,170.0
9,0.36363636363636365,0.8721804511278195,0.5132743362831859,133.0
accuracy,,,,0.3426666666666667
macro avg,0.3041343046838152,0.3563418874419587,0.3043424476500286,1500.0
weighted avg,0.3013198860844553,0.3426666666666667,0.29713073712630206,1500.0
