,precision,recall,f1-score,support
0,0.2635135135135135,0.24074074074074073,0.25161290322580643,162.0
1,0.2572614107883817,0.38271604938271603,0.3076923076923077,162.0
2,0.2584745762711864,0.41496598639455784,0.3185378590078329,147.0
3,0.5833333333333334,0.14788732394366197,0.23595505617977527,142.0
4,0.7,0.4028776978417266,0.5114155251141552,139.0
5,0.5403225806451613,0.47183098591549294,0.5037593984962406,142.0
6,0.33962264150943394,0.12,0.17733990147783252,150.0
7,0.25925925925925924,0.22875816993464052,0.24305555555555555,153.0
8,0.29906542056074764,0.18823529411764706,0.23104693140794225,170.0
9,0.3088235294117647,0.7894736842105263,0.4439746300211416,133.0
accuracy,,,,0.33066666666666666
macro avg,0.3809676265292782,0.338748593248171,0.32243900681785903,1500.0
weighted avg,0.3744967693559275,0.33066666666666666,0.3171158729010564,1500.0
