,precision,recall,f1-score,support
0,0.7866666666666666,0.36419753086419754,0.4978902953586498,162.0
1,0.3673469387755102,0.1111111111111111,0.17061611374407584,162.0
2,0.30386740331491713,0.3741496598639456,0.3353658536585366,147.0
3,0.32344213649851633,0.7676056338028169,0.4551148225469729,142.0
4,0.26605504587155965,0.20863309352517986,0.23387096774193547,139.0
5,0.42016806722689076,0.352112676056338,0.3831417624521073,142.0
6,0.5428571428571428,0.5066666666666667,0.5241379310344828,150.0
7,0.4444444444444444,0.05228758169934641,0.0935672514619883,153.0
8,0.16666666666666666,0.1411764705882353,0.15286624203821655,170.0
9,0.375,0.924812030075188,0.5336225596529284,133.0
accuracy,,,,0.36733333333333335
macro avg,0.39965145123223145,0.38027524542530255,0.33801937996898934,1500.0
weighted avg,0.4012199449573232,0.36733333333333335,0.33268857270509183,1500.0
