,precision,recall,f1-score,support
0,0.30128205128205127,0.6394557823129252,0.4095860566448802,147.0
1,0.3732394366197183,0.32919254658385094,0.34983498349834985,161.0
2,0.6067415730337079,0.36,0.45188284518828453,150.0
3,0.47368421052631576,0.32142857142857145,0.3829787234042553,140.0
4,0.3705357142857143,0.5533333333333333,0.44385026737967914,150.0
5,0.3,0.30357142857142855,0.30177514792899407,168.0
6,0.5344827586206896,0.25203252032520324,0.3425414364640884,123.0
7,0.4090909090909091,0.41721854304635764,0.4131147540983607,151.0
8,0.35964912280701755,0.23976608187134502,0.28771929824561404,171.0
9,0.43661971830985913,0.4460431654676259,0.4412811387900356,139.0
accuracy,,,,0.38466666666666666
macro avg,0.4165325494575983,0.38620419729406413,0.38245646516425413,1500.0
weighted avg,0.4115944272226508,0.38466666666666666,0.3801725323530955,1500.0
