,precision,recall,f1-score,support
0,0.1111111111111111,0.06790123456790123,0.0842911877394636,162.0
1,0.07344632768361582,0.08024691358024691,0.07669616519174041,162.0
2,0.2490842490842491,0.46258503401360546,0.3238095238095238,147.0
3,0.34838709677419355,0.38028169014084506,0.36363636363636365,142.0
4,0.3258426966292135,0.4172661870503597,0.3659305993690852,139.0
5,0.023255813953488372,0.014084507042253521,0.017543859649122806,142.0
6,0.29508196721311475,0.48,0.36548223350253806,150.0
7,0.13114754098360656,0.05228758169934641,0.07476635514018691,153.0
8,0.2,0.0058823529411764705,0.011428571428571429,170.0
9,0.2072072072072072,0.3458646616541353,0.2591549295774648,133.0
accuracy,,,,0.222
macro avg,0.19645640106398,0.230640016268987,0.19427397890440606,1500.0
weighted avg,0.19364369684395968,0.222,0.18756263088812417,1500.0
