,precision,recall,f1-score,support
0,0.12903225806451613,0.1728395061728395,0.14775725593667546,162.0
1,0.15873015873015872,0.12345679012345678,0.1388888888888889,162.0
2,0.11940298507462686,0.10884353741496598,0.11387900355871886,147.0
3,0.05426356589147287,0.04929577464788732,0.05166051660516605,142.0
4,0.36220472440944884,0.33093525179856115,0.3458646616541353,139.0
5,0.30985915492957744,0.15492957746478872,0.20657276995305165,142.0
6,0.24081632653061225,0.3933333333333333,0.29873417721518986,150.0
7,0.1724137931034483,0.16339869281045752,0.16778523489932887,153.0
8,0.2654320987654321,0.2529411764705882,0.25903614457831325,170.0
9,0.2222222222222222,0.24060150375939848,0.23104693140794225,133.0
accuracy,,,,0.19866666666666666
macro avg,0.2034377287721516,0.1990575143996277,0.19612255846974105,1500.0
weighted avg,0.2022682700308723,0.19866666666666666,0.19544523841567346,1500.0
