,precision,recall,f1-score,support
0,0.22535211267605634,0.09876543209876543,0.13733905579399142,162.0
1,0.16964285714285715,0.2345679012345679,0.19689119170984457,162.0
2,0.14814814814814814,0.10884353741496598,0.12549019607843137,147.0
3,0.4088397790055249,0.5211267605633803,0.4582043343653251,142.0
4,0.26953125,0.49640287769784175,0.3493670886075949,139.0
5,0.22,0.15492957746478872,0.18181818181818182,142.0
6,0.36496350364963503,0.3333333333333333,0.34843205574912894,150.0
7,0.15151515151515152,0.032679738562091505,0.053763440860215055,153.0
8,0.2765957446808511,0.22941176470588234,0.2508038585209003,170.0
9,0.24899598393574296,0.46616541353383456,0.32460732984293195,133.0
accuracy,,,,0.26066666666666666
macro avg,0.2483584530753967,0.2676226336609452,0.24267167333465456,1500.0
weighted avg,0.2470607609637921,0.26066666666666666,0.23889175144353983,1500.0
