,precision,recall,f1-score,support
0,0.2755905511811024,0.21604938271604937,0.2422145328719723,162.0
1,0.28191489361702127,0.3271604938271605,0.3028571428571429,162.0
2,0.16216216216216217,0.08163265306122448,0.1085972850678733,147.0
3,0.38461538461538464,0.4225352112676056,0.40268456375838924,142.0
4,0.26222222222222225,0.4244604316546763,0.3241758241758242,139.0
5,0.17757009345794392,0.13380281690140844,0.15261044176706828,142.0
6,0.4444444444444444,0.4,0.42105263157894735,150.0
7,0.18803418803418803,0.1437908496732026,0.16296296296296298,153.0
8,0.24203821656050956,0.2235294117647059,0.2324159021406728,170.0
9,0.2897196261682243,0.46616541353383456,0.3573487031700288,133.0
accuracy,,,,0.28
macro avg,0.2708311782463203,0.2839126664399868,0.2706919990350882,1500.0
weighted avg,0.27036536746799555,0.28,0.26887136778256815,1500.0
