,precision,recall,f1-score,support
0,0.12568306010928962,0.3333333333333333,0.18253968253968253,138.0
1,0.14361702127659576,0.19285714285714287,0.16463414634146342,140.0
2,0.07462686567164178,0.03289473684210526,0.045662100456621,152.0
3,0.13333333333333333,0.012578616352201259,0.022988505747126436,159.0
4,0.2375,0.1357142857142857,0.17272727272727273,140.0
5,0.33658536585365856,0.4791666666666667,0.3954154727793696,144.0
6,0.18823529411764706,0.22535211267605634,0.20512820512820512,142.0
7,0.0958904109589041,0.041666666666666664,0.058091286307053944,168.0
8,0.18652849740932642,0.2155688622754491,0.2,167.0
9,0.16083916083916083,0.15333333333333332,0.15699658703071673,150.0
accuracy,,,,0.17733333333333334
macro avg,0.16828390095695572,0.18224657567172406,0.16041832590575114,1500.0
weighted avg,0.1665515703585701,0.17733333333333334,0.15719582927061712,1500.0
