,precision,recall,f1-score,support
0,0.13333333333333333,0.10144927536231885,0.11522633744855967,138.0
1,0.14427860696517414,0.20714285714285716,0.17008797653958943,140.0
2,0.14507772020725387,0.18421052631578946,0.16231884057971013,152.0
3,0.011904761904761904,0.006289308176100629,0.00823045267489712,159.0
4,0.1958762886597938,0.1357142857142857,0.16033755274261605,140.0
5,0.29910714285714285,0.4652777777777778,0.3641304347826087,144.0
6,0.14682539682539683,0.2605633802816901,0.18781725888324874,142.0
7,0.14705882352941177,0.05952380952380952,0.0847457627118644,168.0
8,0.11304347826086956,0.15568862275449102,0.1309823677581864,167.0
9,0.17391304347826086,0.05333333333333334,0.08163265306122448,150.0
accuracy,,,,0.15933333333333333
macro avg,0.1510418596021399,0.16291931763824535,0.14655096371825055,1500.0
weighted avg,0.14903872711115712,0.15933333333333333,0.14373532619423038,1500.0
