,precision,recall,f1-score,support
0,0.39095744680851063,0.98,0.55893536121673,150.0
1,0.04878048780487805,0.012903225806451613,0.02040816326530612,155.0
2,0.2711864406779661,0.20512820512820512,0.23357664233576642,156.0
3,0.5118483412322274,0.6878980891719745,0.5869565217391305,157.0
4,0.4457831325301205,0.25,0.3203463203463203,148.0
5,0.45320197044334976,0.6258503401360545,0.5257142857142857,147.0
6,0.5277777777777778,0.1310344827586207,0.20994475138121546,145.0
7,0.41509433962264153,0.1456953642384106,0.21568627450980393,151.0
8,0.29411764705882354,0.13245033112582782,0.182648401826484,151.0
9,0.36012861736334406,0.8,0.49667405764966743,140.0
accuracy,,,,0.394
macro avg,0.3718876201319639,0.3970960038365544,0.335089077998471,1500.0
weighted avg,0.37033550294495504,0.394,0.3336065654435464,1500.0
