,precision,recall,f1-score,support
0,0.5040983606557377,0.82,0.6243654822335025,150.0
1,0.35,0.5419354838709678,0.4253164556962025,155.0
2,0.37209302325581395,0.20512820512820512,0.2644628099173554,156.0
3,0.3739495798319328,0.5668789808917197,0.4506329113924051,157.0
4,0.40977443609022557,0.7364864864864865,0.5265700483091788,148.0
5,0.539568345323741,0.5102040816326531,0.5244755244755245,147.0
6,0.17647058823529413,0.020689655172413793,0.037037037037037035,145.0
7,0.4782608695652174,0.1456953642384106,0.2233502538071066,151.0
8,0.325,0.08609271523178808,0.13612565445026178,151.0
9,0.3804347826086957,0.5,0.43209876543209874,140.0
accuracy,,,,0.41333333333333333
macro avg,0.39096499855666583,0.4133110972652644,0.3644434942750673,1500.0
weighted avg,0.39115067281833815,0.41333333333333333,0.36450651155269276,1500.0
