,precision,recall,f1-score,support
0,0.2896825396825397,0.5289855072463768,0.37435897435897436,138.0
1,0.24347826086956523,0.4,0.3027027027027027,140.0
2,0.1206896551724138,0.046052631578947366,0.06666666666666667,152.0
3,0.2857142857142857,0.1761006289308176,0.2178988326848249,159.0
4,0.22875816993464052,0.25,0.23890784982935154,140.0
5,0.4260869565217391,0.3402777777777778,0.3783783783783784,144.0
6,0.23809523809523808,0.28169014084507044,0.25806451612903225,142.0
7,0.2,0.10119047619047619,0.13438735177865613,168.0
8,0.3032258064516129,0.281437125748503,0.2919254658385093,167.0
9,0.3118279569892473,0.38666666666666666,0.34523809523809523,150.0
accuracy,,,,0.2733333333333333
macro avg,0.26475588694312824,0.2792400954984636,0.26085288336051915,1500.0
weighted avg,0.26402775905201215,0.2733333333333333,0.2576748356684101,1500.0
