,precision,recall,f1-score,support
0,0.2781954887218045,0.5362318840579711,0.36633663366336633,138.0
1,0.1951219512195122,0.2857142857142857,0.2318840579710145,140.0
2,0.11627906976744186,0.03289473684210526,0.05128205128205128,152.0
3,0.1836734693877551,0.11320754716981132,0.14007782101167315,159.0
4,0.2727272727272727,0.15,0.1935483870967742,140.0
5,0.37823834196891193,0.5069444444444444,0.4332344213649852,144.0
6,0.2348993288590604,0.24647887323943662,0.24054982817869416,142.0
7,0.07272727272727272,0.023809523809523808,0.03587443946188341,168.0
8,0.32195121951219513,0.39520958083832336,0.3548387096774194,167.0
9,0.215311004784689,0.3,0.25069637883008355,150.0
accuracy,,,,0.254
macro avg,0.22691244196759155,0.2590490876115902,0.22983227285379454,1500.0
weighted avg,0.2245807207795965,0.254,0.22641033502595545,1500.0
