,precision,recall,f1-score,support
0,0.4015748031496063,0.3148148148148148,0.35294117647058826,162.0
1,0.4088397790055249,0.4567901234567901,0.4314868804664723,162.0
2,0.31690140845070425,0.30612244897959184,0.31141868512110726,147.0
3,0.38323353293413176,0.4507042253521127,0.41423948220064727,142.0
4,0.36153846153846153,0.3381294964028777,0.34944237918215615,139.0
5,0.6666666666666666,0.22535211267605634,0.3368421052631579,142.0
6,0.3770491803278688,0.7666666666666667,0.5054945054945055,150.0
7,0.21929824561403508,0.16339869281045752,0.18726591760299627,153.0
8,0.34782608695652173,0.09411764705882353,0.14814814814814814,170.0
9,0.2875,0.518796992481203,0.3699731903485255,133.0
accuracy,,,,0.3586666666666667
macro avg,0.37704281646435206,0.36348932206993945,0.3407252470298304,1500.0
weighted avg,0.3764595248395205,0.3586666666666667,0.33796629918783994,1500.0
