,precision,recall,f1-score,support
0,0.4810126582278481,0.4691358024691358,0.475,162.0
1,0.376984126984127,0.5864197530864198,0.45893719806763283,162.0
2,0.2982456140350877,0.23129251700680273,0.26053639846743293,147.0
3,0.44936708860759494,0.5,0.47333333333333333,142.0
4,0.47706422018348627,0.37410071942446044,0.41935483870967744,139.0
5,0.5869565217391305,0.19014084507042253,0.2872340425531915,142.0
6,0.36607142857142855,0.82,0.5061728395061729,150.0
7,0.140625,0.058823529411764705,0.08294930875576037,153.0
8,0.4,0.11764705882352941,0.18181818181818182,170.0
9,0.3615023474178404,0.5789473684210527,0.44508670520231214,133.0
accuracy,,,,0.3893333333333333
macro avg,0.3937829005766543,0.3926507593713588,0.35904228464136945,1500.0
weighted avg,0.3925424101563497,0.3893333333333333,0.356406906323171,1500.0
