,precision,recall,f1-score,support
0,0.496551724137931,0.4444444444444444,0.46905537459283386,162.0
1,0.3701923076923077,0.47530864197530864,0.41621621621621624,162.0
2,0.323943661971831,0.3129251700680272,0.31833910034602075,147.0
3,0.3888888888888889,0.44366197183098594,0.4144736842105263,142.0
4,0.3482142857142857,0.2805755395683453,0.3107569721115538,139.0
5,0.38571428571428573,0.38028169014084506,0.3829787234042553,142.0
6,0.5531914893617021,0.8666666666666667,0.6753246753246753,150.0
7,0.3291139240506329,0.16993464052287582,0.22413793103448276,153.0
8,0.5522388059701493,0.21764705882352942,0.31223628691983124,170.0
9,0.3904761904761905,0.6165413533834586,0.478134110787172,133.0
accuracy,,,,0.41733333333333333
macro avg,0.4138525563978205,0.4207987177424487,0.4001653074947568,1500.0
weighted avg,0.41704984807103673,0.41733333333333333,0.3992714111498523,1500.0
