,precision,recall,f1-score,support
0,0.2765957446808511,0.24074074074074073,0.25742574257425743,162.0
1,0.2962962962962963,0.2962962962962963,0.2962962962962963,162.0
2,0.30180180180180183,0.4557823129251701,0.36314363143631434,147.0
3,0.6176470588235294,0.44366197183098594,0.5163934426229508,142.0
4,0.3235294117647059,0.15827338129496402,0.21256038647342995,139.0
5,0.4444444444444444,0.4507042253521127,0.44755244755244755,142.0
6,0.3395061728395062,0.36666666666666664,0.3525641025641026,150.0
7,0.37168141592920356,0.27450980392156865,0.3157894736842105,153.0
8,0.2815533980582524,0.17058823529411765,0.21245421245421245,170.0
9,0.303886925795053,0.6466165413533834,0.41346153846153844,133.0
accuracy,,,,0.3433333333333333
macro avg,0.3556942670433644,0.3503840175676006,0.33876412741197603,1500.0
weighted avg,0.3526901190441655,0.3433333333333333,0.3345461998891877,1500.0
