,precision,recall,f1-score,support
0,0.3165829145728643,0.45652173913043476,0.37388724035608306,138.0
1,0.20555555555555555,0.5285714285714286,0.296,140.0
2,0.21686746987951808,0.11842105263157894,0.15319148936170213,152.0
3,0.15384615384615385,0.050314465408805034,0.07582938388625593,159.0
4,0.22549019607843138,0.16428571428571428,0.19008264462809918,140.0
5,0.3668639053254438,0.4305555555555556,0.3961661341853035,144.0
6,0.28846153846153844,0.31690140845070425,0.30201342281879195,142.0
7,0.20689655172413793,0.03571428571428571,0.06091370558375635,168.0
8,0.2109375,0.16167664670658682,0.18305084745762712,167.0
9,0.22522522522522523,0.3333333333333333,0.26881720430107525,150.0
accuracy,,,,0.25066666666666665
macro avg,0.24167270106688682,0.25962956297884277,0.22999520725786943,1500.0
weighted avg,0.2393460994165867,0.25066666666666665,0.2240329279397167,1500.0
