,precision,recall,f1-score,support
0,0.28708133971291866,0.43478260869565216,0.345821325648415,138.0
1,0.20059880239520958,0.4785714285714286,0.28270042194092826,140.0
2,0.13953488372093023,0.11842105263157894,0.12811387900355872,152.0
3,0.21428571428571427,0.1320754716981132,0.16342412451361868,159.0
4,0.23,0.16428571428571428,0.19166666666666668,140.0
5,0.3696969696969697,0.4236111111111111,0.3948220064724919,144.0
6,0.24183006535947713,0.2605633802816901,0.25084745762711863,142.0
7,0.24444444444444444,0.06547619047619048,0.10328638497652583,168.0
8,0.3431372549019608,0.20958083832335328,0.26022304832713755,167.0
9,0.296969696969697,0.32666666666666666,0.3111111111111111,150.0
accuracy,,,,0.25466666666666665
macro avg,0.25675791714873214,0.26140344627414985,0.24320164262875724,1500.0
weighted avg,0.2571160425405868,0.25466666666666665,0.239695478052797,1500.0
