,precision,recall,f1-score,support
0,0.29042904290429045,0.6376811594202898,0.39909297052154197,138.0
1,0.19534883720930232,0.3,0.23661971830985915,140.0
2,0.1792452830188679,0.125,0.14728682170542637,152.0
3,0.2235294117647059,0.11949685534591195,0.1557377049180328,159.0
4,0.31683168316831684,0.22857142857142856,0.26556016597510373,140.0
5,0.3469387755102041,0.4722222222222222,0.4,144.0
6,0.25136612021857924,0.323943661971831,0.28307692307692306,142.0
7,0.13636363636363635,0.017857142857142856,0.031578947368421054,168.0
8,0.28292682926829266,0.3473053892215569,0.3118279569892473,167.0
9,0.21428571428571427,0.12,0.15384615384615385,150.0
accuracy,,,,0.262
macro avg,0.24372653337119102,0.26920778596103834,0.23846273627107095,1500.0
weighted avg,0.2416832276982503,0.262,0.23385618922800325,1500.0
