,precision,recall,f1-score,support
0,0.25705329153605017,0.5942028985507246,0.3588621444201313,138.0
1,0.21686746987951808,0.2571428571428571,0.23529411764705882,140.0
2,0.3076923076923077,0.07894736842105263,0.1256544502617801,152.0
3,0.21739130434782608,0.12578616352201258,0.1593625498007968,159.0
4,0.2926829268292683,0.17142857142857143,0.21621621621621623,140.0
5,0.36683417085427134,0.5069444444444444,0.42565597667638483,144.0
6,0.22115384615384615,0.323943661971831,0.26285714285714284,142.0
7,0.047619047619047616,0.005952380952380952,0.010582010582010581,168.0
8,0.25,0.40119760479041916,0.3080459770114943,167.0
9,0.18867924528301888,0.13333333333333333,0.15625,150.0
accuracy,,,,0.254
macro avg,0.23659736101951542,0.25988792845576275,0.22587805854730156,1500.0
weighted avg,0.23361647432070276,0.254,0.22163445026317663,1500.0
