,precision,recall,f1-score,support
0,0.12418300653594772,0.1310344827586207,0.12751677852348992,145.0
1,0.15702479338842976,0.1144578313253012,0.13240418118466898,166.0
2,0.13333333333333333,0.04081632653061224,0.0625,147.0
3,0.05825242718446602,0.047244094488188976,0.052173913043478265,127.0
4,0.2519893899204244,0.6333333333333333,0.3605313092979127,150.0
5,0.1125,0.12244897959183673,0.11726384364820847,147.0
6,0.08571428571428572,0.018404907975460124,0.030303030303030304,163.0
7,0.14285714285714285,0.04242424242424243,0.06542056074766356,165.0
8,0.0,0.0,0.0,144.0
9,0.14096916299559473,0.4383561643835616,0.21333333333333335,146.0
accuracy,,,,0.158
macro avg,0.12068235419296244,0.15885203628111574,0.11614469500817855,1500.0
weighted avg,0.12235398222059772,0.158,0.11632036563965432,1500.0
