,precision,recall,f1-score,support
0,0.6538461538461539,0.6159420289855072,0.6343283582089553,138.0
1,0.5654761904761905,0.6785714285714286,0.6168831168831169,140.0
2,0.6910569105691057,0.5592105263157895,0.6181818181818182,152.0
3,0.5333333333333333,0.6540880503144654,0.5875706214689266,159.0
4,0.5961538461538461,0.44285714285714284,0.5081967213114754,140.0
5,0.5563380281690141,0.5486111111111112,0.5524475524475524,144.0
6,0.4797687861271676,0.5845070422535211,0.526984126984127,142.0
7,0.71,0.4226190476190476,0.5298507462686567,168.0
8,0.4854771784232365,0.7005988023952096,0.5735294117647058,167.0
9,0.5483870967741935,0.4533333333333333,0.49635036496350365,150.0
accuracy,,,,0.566
macro avg,0.5819837523872241,0.5660338513756555,0.5644322838482838,1500.0
weighted avg,0.5823681478431225,0.566,0.5640446276158891,1500.0
