,precision,recall,f1-score,support
0,0.6640625,0.6159420289855072,0.6390977443609023,138.0
1,0.5621301775147929,0.6785714285714286,0.6148867313915858,140.0
2,0.68,0.5592105263157895,0.6137184115523465,152.0
3,0.5210526315789473,0.6226415094339622,0.5673352435530086,159.0
4,0.5700934579439252,0.4357142857142857,0.4939271255060729,140.0
5,0.5547945205479452,0.5625,0.5586206896551724,144.0
6,0.4857142857142857,0.5985915492957746,0.5362776025236593,142.0
7,0.7032967032967034,0.38095238095238093,0.4942084942084942,168.0
8,0.4767932489451477,0.6766467065868264,0.5594059405940595,167.0
9,0.5303030303030303,0.4666666666666667,0.49645390070921985,150.0
accuracy,,,,0.5586666666666666
macro avg,0.5748240555844777,0.5597437082522622,0.5573931884054522,1500.0
weighted avg,0.5750299434591641,0.5586666666666666,0.5562864226997895,1500.0
