,precision,recall,f1-score,support
0,0.6640625,0.6159420289855072,0.6390977443609023,138.0
1,0.5621301775147929,0.6785714285714286,0.6148867313915858,140.0
2,0.6825396825396826,0.5657894736842105,0.6187050359712231,152.0
3,0.526595744680851,0.6226415094339622,0.5706051873198847,159.0
4,0.5688073394495413,0.44285714285714284,0.4979919678714859,140.0
5,0.5486111111111112,0.5486111111111112,0.5486111111111112,144.0
6,0.47953216374269003,0.5774647887323944,0.5239616613418531,142.0
7,0.7029702970297029,0.4226190476190476,0.5278810408921933,168.0
8,0.48333333333333334,0.6946107784431138,0.5700245700245701,167.0
9,0.5483870967741935,0.4533333333333333,0.49635036496350365,150.0
accuracy,,,,0.562
macro avg,0.5766969446175899,0.5622440642771251,0.5608115415248313,1500.0
weighted avg,0.5770759605736944,0.562,0.5603340837261217,1500.0
