,precision,recall,f1-score,support
0,0.38671875,0.66,0.4876847290640394,150.0
1,0.34024896265560167,0.5290322580645161,0.41414141414141414,155.0
2,0.03571428571428571,0.00641025641025641,0.010869565217391304,156.0
3,0.058823529411764705,0.006369426751592357,0.011494252873563218,157.0
4,0.47368421052631576,0.060810810810810814,0.10778443113772455,148.0
5,0.573170731707317,0.3197278911564626,0.4104803493449782,147.0
6,0.3068181818181818,0.3724137931034483,0.3364485981308411,145.0
7,0.22839506172839505,0.24503311258278146,0.2364217252396166,151.0
8,0.2028301886792453,0.2847682119205298,0.2369146005509642,151.0
9,0.19543973941368079,0.42857142857142855,0.2684563758389262,140.0
accuracy,,,,0.2886666666666667
macro avg,0.28018436416547876,0.2913137189371826,0.2520696041539459,1500.0
weighted avg,0.27791979854177973,0.2886666666666667,0.24998687341965464,1500.0
