,precision,recall,f1-score,support
0,0.45098039215686275,0.46,0.45544554455445546,150.0
1,0.4142857142857143,0.5612903225806452,0.4767123287671233,155.0
2,0.6509433962264151,0.4423076923076923,0.5267175572519084,156.0
3,0.8098591549295775,0.732484076433121,0.7692307692307693,157.0
4,0.6880733944954128,0.5067567567567568,0.5836575875486382,148.0
5,0.4976303317535545,0.7142857142857143,0.5865921787709497,147.0
6,0.4267515923566879,0.46206896551724136,0.44370860927152317,145.0
7,0.5154639175257731,0.33112582781456956,0.4032258064516129,151.0
8,0.5597014925373134,0.4966887417218543,0.5263157894736842,151.0
9,0.6353591160220995,0.8214285714285714,0.7165109034267912,140.0
accuracy,,,,0.5513333333333333
macro avg,0.5649048502289411,0.5528436668846166,0.5488117074747455,1500.0
weighted avg,0.5658147712536753,0.5513333333333333,0.548509894258647,1500.0
