,precision,recall,f1-score,support
0,0.19540229885057472,0.11724137931034483,0.14655172413793105,145.0
1,0.1388888888888889,0.12048192771084337,0.12903225806451613,166.0
2,0.15789473684210525,0.02040816326530612,0.03614457831325301,147.0
3,0.11864406779661017,0.05511811023622047,0.07526881720430108,127.0
4,0.23542600896860988,0.7,0.35234899328859065,150.0
5,0.1532258064516129,0.1292517006802721,0.14022140221402213,147.0
6,0.07692307692307693,0.03067484662576687,0.043859649122807015,163.0
7,0.15254237288135594,0.05454545454545454,0.08035714285714286,165.0
8,0.15384615384615385,0.027777777777777776,0.047058823529411764,144.0
9,0.15711252653927812,0.5068493150684932,0.23987034035656404,146.0
accuracy,,,,0.17533333333333334
macro avg,0.15399059379882668,0.17623486752204792,0.12907137290885398,1500.0
weighted avg,0.15353702320066165,0.17533333333333334,0.1288081562754625,1500.0
