,precision,recall,f1-score,support
0,0.3694915254237288,0.7898550724637681,0.5034642032332564,138.0
1,0.3954802259887006,0.5,0.4416403785488959,140.0
2,0.4576271186440678,0.17763157894736842,0.2559241706161137,152.0
3,0.4648648648648649,0.5408805031446541,0.5,159.0
4,0.39330543933054396,0.6714285714285714,0.49604221635883905,140.0
5,0.4263959390862944,0.5833333333333334,0.49266862170087977,144.0
6,0.41836734693877553,0.2887323943661972,0.3416666666666667,142.0
7,0.4074074074074074,0.06547619047619048,0.11282051282051282,168.0
8,0.4306930693069307,0.5209580838323353,0.4715447154471545,167.0
9,0.9047619047619048,0.12666666666666668,0.2222222222222222,150.0
accuracy,,,,0.4186666666666667
macro avg,0.46683948417532195,0.42649623946590853,0.3837993707614541,1500.0
weighted avg,0.4678575402848672,0.4186666666666667,0.3797667949502462,1500.0
