,precision,recall,f1-score,support
0,0.36824324324324326,0.7898550724637681,0.5023041474654378,138.0
1,0.39106145251396646,0.5,0.438871473354232,140.0
2,0.43548387096774194,0.17763157894736842,0.2523364485981308,152.0
3,0.4387755102040816,0.5408805031446541,0.48450704225352115,159.0
4,0.41964285714285715,0.6714285714285714,0.5164835164835165,140.0
5,0.4166666666666667,0.5902777777777778,0.4885057471264368,144.0
6,0.39,0.2746478873239437,0.32231404958677684,142.0
7,0.38461538461538464,0.05952380952380952,0.10309278350515463,168.0
8,0.44041450777202074,0.5089820359281437,0.4722222222222222,167.0
9,0.9,0.12,0.21176470588235294,150.0
accuracy,,,,0.41533333333333333
macro avg,0.4584903493125963,0.42332272365380363,0.3792402136477782,1500.0
weighted avg,0.4592130885615871,0.41533333333333333,0.3750121720550668,1500.0
