,precision,recall,f1-score,support
0,0.5466101694915254,0.9347826086956522,0.6898395721925134,138.0
1,0.3013698630136986,0.3142857142857143,0.3076923076923077,140.0
2,0.5214285714285715,0.48026315789473684,0.5,152.0
3,0.3543859649122807,0.6352201257861635,0.45495495495495497,159.0
4,0.31932773109243695,0.2714285714285714,0.29343629343629346,140.0
5,0.5063291139240507,0.2777777777777778,0.35874439461883406,144.0
6,0.29931972789115646,0.30985915492957744,0.3044982698961938,142.0
7,0.6388888888888888,0.13690476190476192,0.22549019607843138,168.0
8,0.4249084249084249,0.6946107784431138,0.5272727272727272,167.0
9,0.5384615384615384,0.14,0.2222222222222222,150.0
accuracy,,,,0.41933333333333334
macro avg,0.4451029994012573,0.41951326511460685,0.3884150938364478,1500.0
weighted avg,0.44827429511384237,0.41933333333333334,0.38790792122522383,1500.0
