,precision,recall,f1-score,support
0,0.44680851063829785,0.9130434782608695,0.6,138.0
1,0.01818181818181818,0.007142857142857143,0.010256410256410256,140.0
2,0.5067567567567568,0.4934210526315789,0.5,152.0
3,0.3493975903614458,0.36477987421383645,0.3569230769230769,159.0
4,0.3885135135135135,0.8214285714285714,0.5275229357798165,140.0
5,0.46,0.1597222222222222,0.23711340206185566,144.0
6,0.5365853658536586,0.4647887323943662,0.4981132075471698,142.0
7,0.5909090909090909,0.15476190476190477,0.24528301886792453,168.0
8,0.5217391304347826,0.4311377245508982,0.4721311475409836,167.0
9,0.4444444444444444,0.5866666666666667,0.5057471264367817,150.0
accuracy,,,,0.43333333333333335
macro avg,0.42633362210938086,0.43968930842737713,0.3953090325414019,1500.0
weighted avg,0.43112207698210037,0.43333333333333335,0.39442120054607943,1500.0
