,precision,recall,f1-score,support
0,0.26605504587155965,0.38666666666666666,0.31521739130434784,150.0
1,0.26153846153846155,0.21935483870967742,0.23859649122807017,155.0
2,0.0,0.0,0.0,156.0
3,0.3788546255506608,0.5477707006369427,0.4479166666666667,157.0
4,0.34532374100719426,0.32432432432432434,0.3344947735191638,148.0
5,0.421875,0.1836734693877551,0.2559241706161137,147.0
6,0.357487922705314,0.5103448275862069,0.42045454545454547,145.0
7,0.3136094674556213,0.3509933774834437,0.33125,151.0
8,0.21212121212121213,0.18543046357615894,0.1978798586572438,151.0
9,0.2796208530805687,0.42142857142857143,0.33618233618233617,140.0
accuracy,,,,0.31133333333333335
macro avg,0.28364863293305925,0.3129987239799747,0.28779162336284875,1500.0
weighted avg,0.28227895609291065,0.31133333333333335,0.28642940391850313,1500.0
