,precision,recall,f1-score,support
0,0.22448979591836735,0.22,0.2222222222222222,150.0
1,0.3356164383561644,0.3161290322580645,0.32558139534883723,155.0
2,0.21052631578947367,0.02564102564102564,0.045714285714285714,156.0
3,0.3829787234042553,0.34394904458598724,0.3624161073825503,157.0
4,0.40082644628099173,0.6554054054054054,0.49743589743589745,148.0
5,0.2874251497005988,0.32653061224489793,0.3057324840764331,147.0
6,0.19166666666666668,0.15862068965517243,0.17358490566037735,145.0
7,0.44545454545454544,0.32450331125827814,0.37547892720306514,151.0
8,0.21951219512195122,0.17880794701986755,0.19708029197080293,151.0
9,0.3017543859649123,0.6142857142857143,0.4047058823529412,140.0
accuracy,,,,0.31333333333333335
macro avg,0.30002506626579273,0.31638727823544127,0.29099523993674126,1500.0
weighted avg,0.3004565678366445,0.31333333333333335,0.2897849813120407,1500.0
