,precision,recall,f1-score,support
0,0.28544600938967135,0.6242299794661191,0.3917525773195876,487.0
1,0.28794642857142855,0.25,0.2676348547717842,516.0
2,0.5144694533762058,0.3225806451612903,0.3965303593556382,496.0
3,0.4987593052109181,0.38140417457305503,0.432258064516129,527.0
4,0.35356200527704484,0.4944649446494465,0.4123076923076923,542.0
5,0.24074074074074073,0.26639344262295084,0.2529182879377432,488.0
6,0.5466101694915254,0.25544554455445545,0.3481781376518219,505.0
7,0.4121475054229935,0.4185022026431718,0.41530054644808745,454.0
8,0.39641943734015345,0.30332681017612523,0.3436807095343681,511.0
9,0.4806201550387597,0.3924050632911392,0.43205574912891986,474.0
accuracy,,,,0.3704
macro avg,0.4016721209859441,0.3708752807137753,0.36926169789717717,5000.0
weighted avg,0.40165300876049376,0.3704,0.3690097434924872,5000.0
