,precision,recall,f1-score,support
0,0.2376237623762376,0.16326530612244897,0.1935483870967742,147.0
1,0.1981981981981982,0.13664596273291926,0.16176470588235295,161.0
2,0.3013698630136986,0.14666666666666667,0.19730941704035873,150.0
3,0.2222222222222222,0.014285714285714285,0.026845637583892617,140.0
4,0.12371134020618557,0.24,0.16326530612244897,150.0
5,0.13333333333333333,0.10714285714285714,0.1188118811881188,168.0
6,0.18592964824120603,0.3008130081300813,0.22981366459627328,123.0
7,0.23728813559322035,0.3708609271523179,0.28940568475452194,151.0
8,0.21019108280254778,0.19298245614035087,0.20121951219512196,171.0
9,0.20212765957446807,0.2733812949640288,0.2324159021406728,139.0
accuracy,,,,0.192
macro avg,0.20519952455613177,0.19460441933373854,0.18144000986005362,1500.0
weighted avg,0.2045681130810946,0.192,0.180654940301499,1500.0
