,precision,recall,f1-score,support
0,0.3046875,0.26,0.2805755395683453,150.0
1,0.3310344827586207,0.3096774193548387,0.32,155.0
2,0.4329896907216495,0.2692307692307692,0.33201581027667987,156.0
3,0.48360655737704916,0.7515923566878981,0.5885286783042394,157.0
4,0.6385542168674698,0.3581081081081081,0.4588744588744589,148.0
5,0.4111111111111111,0.25170068027210885,0.31223628691983124,147.0
6,0.4226190476190476,0.4896551724137931,0.4536741214057508,145.0
7,0.392,0.32450331125827814,0.35507246376811596,151.0
8,0.21768707482993196,0.2119205298013245,0.21476510067114093,151.0
9,0.2490842490842491,0.4857142857142857,0.32929782082324455,140.0
accuracy,,,,0.37133333333333335
macro avg,0.38833739303691284,0.3712102632841405,0.3645040280611807,1500.0
weighted avg,0.38909316906263713,0.37133333333333335,0.365081245781487,1500.0
