,precision,recall,f1-score,support
0,0.37055837563451777,0.4506172839506173,0.40668523676880225,162.0
1,0.2904761904761905,0.3765432098765432,0.3279569892473118,162.0
2,0.46153846153846156,0.24489795918367346,0.32,147.0
3,0.675,0.38028169014084506,0.4864864864864865,142.0
4,0.33587786259541985,0.31654676258992803,0.32592592592592595,139.0
5,0.3392857142857143,0.4014084507042254,0.36774193548387096,142.0
6,0.3717948717948718,0.38666666666666666,0.3790849673202614,150.0
7,0.25161290322580643,0.2549019607843137,0.2532467532467532,153.0
8,0.3904761904761905,0.2411764705882353,0.29818181818181816,170.0
9,0.33181818181818185,0.5488721804511278,0.41359773371104813,133.0
accuracy,,,,0.35733333333333334
macro avg,0.3818438751845355,0.36019126349361763,0.35789078463722784,1500.0
weighted avg,0.38028541560731544,0.35733333333333334,0.35597672417158394,1500.0
