,precision,recall,f1-score,support
0,0.3333333333333333,0.1728395061728395,0.22764227642276422,162.0
1,0.38341968911917096,0.4567901234567901,0.4169014084507042,162.0
2,0.3235294117647059,0.3741496598639456,0.3470031545741325,147.0
3,0.35106382978723405,0.4647887323943662,0.4,142.0
4,0.3383458646616541,0.3237410071942446,0.33088235294117646,139.0
5,0.65,0.18309859154929578,0.2857142857142857,142.0
6,0.45539906103286387,0.6466666666666666,0.5344352617079889,150.0
7,0.25663716814159293,0.1895424836601307,0.21804511278195488,153.0
8,0.35185185185185186,0.11176470588235295,0.16964285714285715,170.0
9,0.3076923076923077,0.7218045112781954,0.4314606741573034,133.0
accuracy,,,,0.3566666666666667
macro avg,0.3751272517384715,0.36451859881188275,0.3361727383893167,1500.0
weighted avg,0.3741114598686397,0.3566666666666667,0.33235957546079725,1500.0
