,precision,recall,f1-score,support
0,0.3247863247863248,0.2345679012345679,0.2724014336917563,162.0
1,0.2565789473684211,0.48148148148148145,0.33476394849785407,162.0
2,0.5116279069767442,0.29931972789115646,0.3776824034334764,147.0
3,0.6590909090909091,0.4084507042253521,0.5043478260869565,142.0
4,0.40425531914893614,0.2733812949640288,0.3261802575107296,139.0
5,0.45985401459854014,0.44366197183098594,0.45161290322580644,142.0
6,0.3181818181818182,0.37333333333333335,0.34355828220858897,150.0
7,0.3925233644859813,0.27450980392156865,0.3230769230769231,153.0
8,0.32231404958677684,0.22941176470588234,0.26804123711340205,170.0
9,0.3296296296296296,0.6691729323308271,0.44168734491315137,133.0
accuracy,,,,0.36333333333333334
macro avg,0.39788422838540816,0.3687290915919184,0.36433525597586447,1500.0
weighted avg,0.39392641440291654,0.36333333333333334,0.36016101554708446,1500.0
