,precision,recall,f1-score,support
0,0.0,0.0,0.0,138.0
1,0.17647058823529413,0.17142857142857143,0.17391304347826086,140.0
2,0.2777777777777778,0.06578947368421052,0.10638297872340426,152.0
3,0.1227154046997389,0.29559748427672955,0.17343173431734318,159.0
4,0.1307901907356948,0.34285714285714286,0.1893491124260355,140.0
5,0.18518518518518517,0.10416666666666667,0.13333333333333333,144.0
6,0.16666666666666666,0.06338028169014084,0.09183673469387756,142.0
7,0.11440677966101695,0.16071428571428573,0.13366336633663367,168.0
8,0.0821917808219178,0.03592814371257485,0.05,167.0
9,0.0859375,0.07333333333333333,0.07913669064748201,150.0
accuracy,,,,0.13133333333333333
macro avg,0.1342141873783292,0.1313195383363656,0.11310469939563703,1500.0
weighted avg,0.13394720355937575,0.13133333333333333,0.11301288387814924,1500.0
