,precision,recall,f1-score,support
0,0.08695652173913043,0.043478260869565216,0.057971014492753624,138.0
1,0.1447811447811448,0.30714285714285716,0.19679633867276888,140.0
2,0.2112676056338028,0.19736842105263158,0.20408163265306123,152.0
3,0.12162162162162163,0.11320754716981132,0.11726384364820847,159.0
4,0.15384615384615385,0.08571428571428572,0.11009174311926606,140.0
5,0.18652849740932642,0.25,0.21364985163204747,144.0
6,0.16666666666666666,0.035211267605633804,0.05813953488372093,142.0
7,0.18796992481203006,0.1488095238095238,0.16611295681063123,168.0
8,0.1656441717791411,0.16167664670658682,0.16363636363636364,167.0
9,0.1214574898785425,0.2,0.15113350125944586,150.0
accuracy,,,,0.15466666666666667
macro avg,0.15467397981675604,0.15426088100708954,0.14388767808082675,1500.0
weighted avg,0.15549683568861755,0.15466666666666667,0.14503690533539612,1500.0
