,precision,recall,f1-score,support
0,0.1016260162601626,0.18115942028985507,0.13020833333333334,138.0
1,0.15315315315315314,0.24285714285714285,0.1878453038674033,140.0
2,0.10714285714285714,0.039473684210526314,0.057692307692307696,152.0
3,0.04424778761061947,0.031446540880503145,0.03676470588235294,159.0
4,0.18382352941176472,0.17857142857142858,0.18115942028985507,140.0
5,0.36082474226804123,0.4861111111111111,0.41420118343195267,144.0
6,0.20149253731343283,0.19014084507042253,0.1956521739130435,142.0
7,0.13076923076923078,0.10119047619047619,0.11409395973154363,168.0
8,0.12903225806451613,0.19161676646706588,0.15421686746987953,167.0
9,0.14285714285714285,0.02,0.03508771929824561,150.0
accuracy,,,,0.16266666666666665
macro avg,0.15549692548509206,0.16625674156485315,0.15069219749099175,1500.0
weighted avg,0.153359420532317,0.16266666666666665,0.14790464632900033,1500.0
