,precision,recall,f1-score,support
0,0.12737127371273713,0.34057971014492755,0.1854043392504931,138.0
1,0.15246636771300448,0.24285714285714285,0.18732782369146006,140.0
2,0.12048192771084337,0.06578947368421052,0.0851063829787234,152.0
3,0.11290322580645161,0.0440251572327044,0.06334841628959276,159.0
4,0.26262626262626265,0.18571428571428572,0.2175732217573222,140.0
5,0.36363636363636365,0.3888888888888889,0.37583892617449666,144.0
6,0.21951219512195122,0.19014084507042253,0.2037735849056604,142.0
7,0.11842105263157894,0.05357142857142857,0.07377049180327869,168.0
8,0.1721311475409836,0.25149700598802394,0.20437956204379562,167.0
9,0.1044776119402985,0.04666666666666667,0.06451612903225806,150.0
accuracy,,,,0.17666666666666667
macro avg,0.17540274284404753,0.18097306048187017,0.1661038877927081,1500.0
weighted avg,0.1732011455190512,0.17666666666666667,0.16302627789802898,1500.0
