,precision,recall,f1-score,support
0,0.0625,0.028985507246376812,0.039603960396039604,138.0
1,0.11650485436893204,0.17142857142857143,0.13872832369942195,140.0
2,0.12203389830508475,0.23684210526315788,0.1610738255033557,152.0
3,0.07692307692307693,0.025157232704402517,0.037914691943127965,159.0
4,0.23595505617977527,0.3,0.2641509433962264,140.0
5,0.2994011976047904,0.3472222222222222,0.3215434083601286,144.0
6,0.18025751072961374,0.29577464788732394,0.224,142.0
7,0.125,0.09523809523809523,0.10810810810810811,168.0
8,0.1702127659574468,0.04790419161676647,0.07476635514018691,167.0
9,0.13076923076923078,0.11333333333333333,0.12142857142857143,150.0
accuracy,,,,0.162
macro avg,0.15195575908379505,0.16618859069402497,0.14913181879751666,1500.0
weighted avg,0.1510003765059562,0.162,0.14623518760815285,1500.0
