,precision,recall,f1-score,support
0,0.29615384615384616,0.5238095238095238,0.3783783783783784,147.0
1,0.11458333333333333,0.06832298136645963,0.08560311284046693,161.0
2,0.3418803418803419,0.26666666666666666,0.299625468164794,150.0
3,0.2980132450331126,0.32142857142857145,0.30927835051546393,140.0
4,0.2684563758389262,0.26666666666666666,0.26755852842809363,150.0
5,0.2994652406417112,0.3333333333333333,0.3154929577464789,168.0
6,0.3333333333333333,0.13821138211382114,0.19540229885057472,123.0
7,0.27319587628865977,0.3509933774834437,0.3072463768115942,151.0
8,0.4451219512195122,0.4269005847953216,0.43582089552238806,171.0
9,0.42748091603053434,0.4028776978417266,0.4148148148148148,139.0
accuracy,,,,0.312
macro avg,0.3097684459753311,0.3099210785505535,0.30092211820730475,1500.0
weighted avg,0.30890222183198934,0.312,0.3022642842014683,1500.0
