,precision,recall,f1-score,support
0,0.3805970149253731,0.68,0.4880382775119617,150.0
1,0.3129251700680272,0.2967741935483871,0.304635761589404,155.0
2,0.4107142857142857,0.14743589743589744,0.2169811320754717,156.0
3,0.44761904761904764,0.29936305732484075,0.35877862595419846,157.0
4,0.41237113402061853,0.5405405405405406,0.4678362573099415,148.0
5,0.47413793103448276,0.3741496598639456,0.41825095057034223,147.0
6,0.4297520661157025,0.3586206896551724,0.39097744360902253,145.0
7,0.44285714285714284,0.4105960264900662,0.4261168384879725,151.0
8,0.44370860927152317,0.44370860927152317,0.44370860927152317,151.0
9,0.4801980198019802,0.6928571428571428,0.5672514619883041,140.0
accuracy,,,,0.4206666666666667
macro avg,0.4234880421428183,0.42440458169875156,0.4082575358368142,1500.0
weighted avg,0.4227219848497149,0.4206666666666667,0.40584987865386735,1500.0
