,precision,recall,f1-score,support
0,0.40384615384615385,0.84,0.5454545454545454,150.0
1,0.2920353982300885,0.2129032258064516,0.2462686567164179,155.0
2,0.45454545454545453,0.1282051282051282,0.2,156.0
3,0.2916666666666667,0.044585987261146494,0.07734806629834254,157.0
4,0.3669724770642202,0.5405405405405406,0.4371584699453552,148.0
5,0.5087719298245614,0.3945578231292517,0.4444444444444444,147.0
6,0.3423913043478261,0.43448275862068964,0.3829787234042553,145.0
7,0.4520547945205479,0.4370860927152318,0.4444444444444444,151.0
8,0.40441176470588236,0.36423841059602646,0.3832752613240418,151.0
9,0.4019138755980861,0.6,0.4813753581661891,140.0
accuracy,,,,0.39466666666666667
macro avg,0.3918609819349487,0.3996599966874467,0.3642747970198036,1500.0
weighted avg,0.3912571332169449,0.39466666666666667,0.3608509316741581,1500.0
