,precision,recall,f1-score,support
0,0.5348837209302325,0.46,0.4946236559139785,150.0
1,0.5413533834586466,0.4645161290322581,0.5,155.0
2,0.24503311258278146,0.23717948717948717,0.24104234527687296,156.0
3,0.44,0.3503184713375796,0.3900709219858156,157.0
4,0.4431818181818182,0.2635135135135135,0.3305084745762712,148.0
5,0.8192771084337349,0.46258503401360546,0.591304347826087,147.0
6,0.2571428571428571,0.18620689655172415,0.216,145.0
7,0.3383458646616541,0.5960264900662252,0.4316546762589928,151.0
8,0.15333333333333332,0.152317880794702,0.15282392026578073,151.0
9,0.2518518518518518,0.4857142857142857,0.33170731707317075,140.0
accuracy,,,,0.36533333333333334
macro avg,0.402440305057691,0.36583781882033806,0.3679735659176969,1500.0
weighted avg,0.4028404497409491,0.36533333333333334,0.3682597165568464,1500.0
