,precision,recall,f1-score,support
0,0.3568281938325991,0.54,0.4297082228116711,150.0
1,0.25,0.5225806451612903,0.33820459290187893,155.0
2,0.11956521739130435,0.07051282051282051,0.08870967741935484,156.0
3,0.11834319526627218,0.12738853503184713,0.12269938650306748,157.0
4,0.0,0.0,0.0,148.0
5,0.17391304347826086,0.10884353741496598,0.13389121338912133,147.0
6,0.3409090909090909,0.41379310344827586,0.37383177570093457,145.0
7,0.3292181069958848,0.5298013245033113,0.40609137055837563,151.0
8,0.12871287128712872,0.08609271523178808,0.10317460317460317,151.0
9,0.0625,0.02142857142857143,0.031914893617021274,140.0
accuracy,,,,0.24333333333333335
macro avg,0.1879989719160541,0.24204412527328706,0.20282257360760286,1500.0
weighted avg,0.18826726529239707,0.24333333333333335,0.20349021444322798,1500.0
