,precision,recall,f1-score,support
0,0.43776824034334766,0.68,0.5326370757180157,150.0
1,0.4380165289256198,0.3419354838709677,0.38405797101449274,155.0
2,0.0,0.0,0.0,156.0
3,0.3282051282051282,0.40764331210191085,0.36363636363636365,157.0
4,0.4918032786885246,0.20270270270270271,0.28708133971291866,148.0
5,0.631578947368421,0.16326530612244897,0.2594594594594595,147.0
6,0.2956521739130435,0.23448275862068965,0.26153846153846155,145.0
7,0.2988505747126437,0.5165562913907285,0.3786407766990291,151.0
8,0.21649484536082475,0.2781456953642384,0.24347826086956523,151.0
9,0.21660649819494585,0.42857142857142855,0.28776978417266186,140.0
accuracy,,,,0.32466666666666666
macro avg,0.33549762157124985,0.3253302978745115,0.2998299492820968,1500.0
weighted avg,0.33448441804534357,0.32466666666666666,0.29952990410267843,1500.0
