,precision,recall,f1-score,support
0,0.3918918918918919,0.58,0.46774193548387094,150.0
1,0.25386996904024767,0.5290322580645161,0.34309623430962344,155.0
2,0.21138211382113822,0.16666666666666666,0.1863799283154122,156.0
3,0.05128205128205128,0.025477707006369428,0.03404255319148936,157.0
4,0.07692307692307693,0.04054054054054054,0.05309734513274336,148.0
5,0.3,0.061224489795918366,0.1016949152542373,147.0
6,0.26956521739130435,0.42758620689655175,0.33066666666666666,145.0
7,0.3474178403755869,0.4900662251655629,0.4065934065934066,151.0
8,0.1951219512195122,0.10596026490066225,0.13733905579399142,151.0
9,0.2066115702479339,0.17857142857142858,0.19157088122605365,140.0
accuracy,,,,0.26066666666666666
macro avg,0.23040656821927435,0.2605125787608217,0.2252222921967495,1500.0
weighted avg,0.22972081404288466,0.26066666666666666,0.22497940519311369,1500.0
