,precision,recall,f1-score,support
0,0.47794117647058826,0.43333333333333335,0.45454545454545453,150.0
1,0.49056603773584906,0.33548387096774196,0.39846743295019155,155.0
2,0.2205128205128205,0.27564102564102566,0.245014245014245,156.0
3,0.1630901287553648,0.24203821656050956,0.19487179487179487,157.0
4,0.4434782608695652,0.34459459459459457,0.38783269961977185,148.0
5,0.825,0.4489795918367347,0.5814977973568282,147.0
6,0.35294117647058826,0.12413793103448276,0.1836734693877551,145.0
7,0.34,0.5629139072847682,0.4239401496259352,151.0
8,0.17699115044247787,0.13245033112582782,0.15151515151515152,151.0
9,0.27149321266968324,0.42857142857142855,0.33240997229916897,140.0
accuracy,,,,0.332
macro avg,0.3762013963926937,0.33281442309504466,0.3353768167186297,1500.0
weighted avg,0.37459668614782526,0.332,0.3344697198111894,1500.0
