,precision,recall,f1-score,support
0,0.31627906976744186,0.4563758389261745,0.37362637362637363,149.0
1,0.3216374269005848,0.34591194968553457,0.3333333333333333,159.0
2,0.2411764705882353,0.3178294573643411,0.27424749163879597,129.0
3,0.3120567375886525,0.2894736842105263,0.3003412969283277,152.0
4,0.47770700636942676,0.4658385093167702,0.4716981132075472,161.0
5,0.4017094017094017,0.3381294964028777,0.36718750000000006,139.0
6,0.5454545454545454,0.2535211267605634,0.3461538461538461,142.0
7,0.584,0.46794871794871795,0.5195729537366548,156.0
8,0.39361702127659576,0.27205882352941174,0.32173913043478264,136.0
9,0.5245901639344263,0.7231638418079096,0.6080760095011877,177.0
accuracy,,,,0.4026666666666667
macro avg,0.41182278435893105,0.3930251445952827,0.3915976048560849,1500.0
weighted avg,0.4163344502130266,0.4026666666666667,0.39885052953924016,1500.0
