,precision,recall,f1-score,support
0,0.40594059405940597,0.5503355704697986,0.4672364672364672,149.0
1,0.39156626506024095,0.4088050314465409,0.4,159.0
2,0.2608695652173913,0.27906976744186046,0.2696629213483146,129.0
3,0.3548387096774194,0.3618421052631579,0.3583061889250815,152.0
4,0.4292929292929293,0.5279503105590062,0.4735376044568245,161.0
5,0.40476190476190477,0.2446043165467626,0.30493273542600896,139.0
6,0.43209876543209874,0.24647887323943662,0.31390134529147984,142.0
7,0.5488721804511278,0.46794871794871795,0.5051903114186852,156.0
8,0.34285714285714286,0.2647058823529412,0.29875518672199164,136.0
9,0.5630252100840336,0.7570621468926554,0.6457831325301204,177.0
accuracy,,,,0.42333333333333334
macro avg,0.41341232668936945,0.41088027221608786,0.4037305893354974,1500.0
weighted avg,0.41931735151779115,0.42333333333333334,0.41294033013017983,1500.0
