,precision,recall,f1-score,support
0,0.2235294117647059,0.3931034482758621,0.28500000000000003,145.0
1,0.2727272727272727,0.14457831325301204,0.18897637795275588,166.0
2,0.2,0.17687074829931973,0.18772563176895307,147.0
3,0.11206896551724138,0.10236220472440945,0.10699588477366255,127.0
4,0.2727272727272727,0.56,0.36681222707423583,150.0
5,0.1875,0.12244897959183673,0.1481481481481481,147.0
6,0.21818181818181817,0.0736196319018405,0.11009174311926608,163.0
7,0.32142857142857145,0.16363636363636364,0.21686746987951808,165.0
8,0.16541353383458646,0.1527777777777778,0.1588447653429603,144.0
9,0.28936170212765955,0.4657534246575342,0.35695538057742776,146.0
accuracy,,,,0.234
macro avg,0.22629385483091286,0.23551508921179565,0.2126417628636928,1500.0
weighted avg,0.22963636636037305,0.234,0.21293070283174226,1500.0
