,precision,recall,f1-score,support
0,0.35323383084577115,0.4382716049382716,0.39118457300275483,162.0
1,0.35344827586206895,0.25308641975308643,0.2949640287769784,162.0
2,0.010638297872340425,0.006802721088435374,0.008298755186721992,147.0
3,0.11711711711711711,0.09154929577464789,0.10276679841897234,142.0
4,0.19753086419753085,0.2302158273381295,0.21262458471760798,139.0
5,0.13761467889908258,0.2112676056338028,0.16666666666666666,142.0
6,0.14204545454545456,0.16666666666666666,0.15337423312883436,150.0
7,0.1780821917808219,0.33986928104575165,0.23370786516853934,153.0
8,0.22388059701492538,0.08823529411764706,0.12658227848101267,170.0
9,0.06349206349206349,0.03007518796992481,0.04081632653061224,133.0
accuracy,,,,0.18933333333333333
macro avg,0.17770833716271764,0.18560399043263637,0.1730986110078701,1500.0
weighted avg,0.1831550504619513,0.18933333333333333,0.17726757128608564,1500.0
